,sentence,sentiment,polarity,Sentiment_Type
251,1 Penjambret Dirjen Bina Konstruksi PUPR Ditembak Mati,0.34,0.42000000000000004,Positive
252,Pembangunan Bendungan Gondang Selesai pada 2018,0.34,0.42000000000000004,Positive
253,9 Ruas Tol yang Akan Diresmikan Mampu Dorong Ekonomi Daerah,0.34,0.42000000000000004,Positive
254,"Kementerian PUPR Bangun Sistem Air Minum Senilai Rp 1,2 Triliun di Lampung",0.34,0.42000000000000004,Positive
255,Laporan Keuangan Kementerian PUPR 2017 Raih Opini WTP,0.34,0.42000000000000004,Positive
256,"Dijambret Orang Tak Dikenal, Dirjen Bina Konstruksi PUPR Dirawat di RS",0.34,0.42000000000000004,Positive
257,Kementerian PUPR Turunkan Alat Berat Tangani Banjir Bandang Banyuwangi,0.34,0.42000000000000004,Positive
258,"Integrasi Tol JORR, Jasa Marga Harap Kendaraan Logistik Taat Aturan",0.34,0.42000000000000004,Positive
259,"Tol JORR Terintegrasi, 61 Persen Pengguna Bayar Tarif Lebih Murah",0.34,0.42000000000000004,Positive
260,Pembangunan Tribun Venue Voli Pantai Asian Games Telah Rampung,0.34,0.42000000000000004,Positive
261,"Atasi Banjir di Solo, Kementerian PUPR Rampungkan Normalisasi Kali Pepe",0.34,0.42000000000000004,Positive
262,Renovasi Venue Pencak Silat Asian Games 2018 Lebih Cepat dari Target,0.34,0.42000000000000004,Positive
263,Gelanggang Layar Asian Games 2018 di Ancol Bakal Rampung Akhir Juni,0.34,0.42000000000000004,Positive
264,Jembatan Kali Kuto Bakal Kembali Dibuka untuk Arus Balik pada 18 Juni,0.34,0.42000000000000004,Positive
265,13 Bus Bawa Mudik Pekerja Konstruksi GBK ke Kampung Halaman,0.34,0.42000000000000004,Positive
266,Perubahan Tarif Tol Lingkar Luar Jakarta Ditunda Jadi 20 Juni 2018,0.34,0.42000000000000004,Positive
267,Jasa Marga Integrasikan Dua Ruas Tol Ini Mulai 13 Juni,0.34,0.42000000000000004,Positive
268,Penyederhanaan Golongan Kendaraan Jalan Tol Dipastikan Kelar Tahun Ini,0.34,0.42000000000000004,Positive
269,Tingkat Kemiringan Jalan Sementara Kali Kenteng Aman Dilalui Pemudik,0.34,0.42000000000000004,Positive
270,Kementerian PUPR Buka Sementara Jembatan Layang Maros-Bone,0.34,0.42000000000000004,Positive
271,Kementerian PUPR Siagakan 26 Unit Mobil Toilet di Tol Trans Jawa,0.34,0.42000000000000004,Positive
272,Jurus Menteri PUPR Optimalkan Anggaran Infrastruktur,0.34,0.42000000000000004,Positive
273,"Waspada, Ini Daftar Tol yang Diramal Macet Parah pada Mudik 2018",0.34,0.42000000000000004,Positive
274,Tengok Indahnya Desain Kampus UIII yang Futuristik,0.34,0.42000000000000004,Positive
275,"Ingat, Kecepatan di Tol Fungsional Tak Boleh Lebih dari 40 Km per Jam",0.34,0.42000000000000004,Positive
276,"Abaikan Keselamatan, Pemenang Lelang Infrastruktur Bisa Batal Dapat Proyek",0.34,0.42000000000000004,Positive
277,Jalan Trans Maluku di Pulau Seram Tembus 640 Km,0.34,0.42000000000000004,Positive
278,"Kondisi Jalan Nasional 90 Persen Mantap, Pemerintah Optimis Mudik Lebaran 2018 Lebih Baik",0.34,0.42000000000000004,Positive
279,"Ada 3 Jalur Mudik di Jawa, Mana yang Paling Lancar?",0.34,0.42000000000000004,Positive
280,"Bisa Jadi Obyek Wisata, Pemerintah Bangun Kawasan Tambak Indramayu",0.34,0.42000000000000004,Positive
281,"Tersambung 640 Km, Tengok Pesona Jalan di Pulau Seram",0.34,0.42000000000000004,Positive
282,KemenPUPR Bangun Rusus untuk Nelayan dan Korban Bencana Lahar Dingin di Maluku Utara,0.34,0.42000000000000004,Positive
283,Kementerian PUPR Lakukan Penanganan 23 Titik Longsor di Pulau Seram,0.34,0.42000000000000004,Positive
284,Kementerian PUPR Adakan Workshop Tenaga Ahli Muda K3 Bagi Mahasiswa Makassar,0.34,0.42000000000000004,Positive
