,sentence,sentiment,polarity,Sentiment_Type
262,Ini Belanja Infrastruktur Prioritas Kementerian PUPR Tahun 2018,0.0,0.0,Neutral
263,"Anggaran 2018 Ditambah Rp475 M, PUPR Prioritaskan Infrastruktur",0.0,0.0,Neutral
264,"Tanah Ambles di Lampung, Kementerian PUPR Kirim Jembatan Bailey",0.0,0.0,Neutral
265,Ini Alasan Kementerian PUPR Minta Tambahan Anggaran di 2018,0.0,0.0,Neutral
266,Kementerian PUPR Bangun Tanjung Selor Jadi Kota Baru Mandiri,0.13636363636363635,0.45454545454545453,Positive
267,"PUPR Dapat Tambahan Anggaran Rp475 miliar di 2018, Untuk Apa?",0.0,0.0,Neutral
268,"Bangun Infrastruktur, PUPR Dukung Pengembangan Tanjung Selor",0.0,0.0,Neutral
269,"Menteri PUPR: Tinggal di TOD, Masyarakat Tak Lagi Temui Kemacetan",0.0,0.0,Neutral
270,"2018, PUPR Siapkan Rp 20 T untuk Pembangunan di Sumatera",0.0,0.0,Neutral
271,Menteri PUPR Dukung Jambi Hasilkan Atlet Dayung Berprestasi,0.5,0.875,Positive
272,Kementerian PUPR: Jembatan Merah Putih Ikon Baru Ambon 'Manise',0.04545454545454545,0.15151515151515152,Positive
273,"Atasi Defisit Air Kota Tarakan, Kementerian PUPR Bangun 2 Embung",0.0,0.0,Neutral
274,Kementerian PUPR Tandatangani Kontrak Desain Bendungan Jragung,0.0,0.0,Neutral
275,"Dapat Utang ADB, PUPR Mulai Tahap Desain Bendungan Jragung",0.0,0.0,Neutral
276,"Dukung Lumbung Pangan Nasional, PUPR Bangun 2 Bendungan di Banten",0.0,0.0,Neutral
277,Kementerian PUPR Dukung Pengembang Indonesia Sediakan Perumahan,0.0,0.0,Neutral
278,Kementerian PUPR Kembangkan Hunian Vertikal dengan Konsep TOD,0.0,0.0,Neutral
279,"2018, Kementerian PUPR Buka 127 Km Jalan Perbatasan di Kaltara",0.0,0.0,Neutral
280,Menteri PUPR Terima Kunjungan Menteri Pembangunan Hungaria,0.0,0.0,Neutral
281,Menteri PUPR: TOD Merupakan Solusi Masalah Perumahan dan Macet,0.0,0.0,Neutral
282,"Kebutuhan Air Kota Tarakan, Kementerian PUPR Bangun 2 Embung",0.0,0.06666666666666667,Neutral
283,"Kementerian PUPR Akan Keluarkan ""Rating"" Perumahan Subsidi",0.0,0.0,Neutral
284,Kementerian PUPR Selesaikan Daerah Irigasi Sawah Laweh Tarusan,0.0,0.06666666666666667,Neutral
285,Kementerian PUPR Selesaikan Anjungan Cerdas di Bali Lebih Cepat,0.21428571428571427,0.6428571428571429,Positive
286,Kementerian PUPR Akan Keluarkan Rating Perumahan Subsidi,0.0,0.0,Neutral
287,Sekjen PUPR Ingatkan Pentingnya Daya Saing Anak Muda,0.05000000000000002,0.5,Positive
288,PUPR: Jalan Tol Sumatera Baru Selesai Sekitar 30 Persen,0.13636363636363635,0.45454545454545453,Positive
