,sentence,sentiment,polarity,Sentiment_Type
257,Perbaikan Jalan dan Jembatan Dihentikan H-10 Lebaran,0.34,0.42000000000000004,Positive
258,Pinjaman Bank Dunia untuk Sejuta Rumah Cair Usai Lebaran,0.34,0.42000000000000004,Positive
259,"Jadi Lumbung Jagung, Pembangunan Irigasi Randangan Dikebut",0.34,0.42000000000000004,Positive
260,"Genjot Infrastruktur Kaltim, PUPR Ingin Tingkatkan Investasi",0.34,0.42000000000000004,Positive
261,Pejabat Kementerian PUPR Divonis 6 Tahun Penjara dan Denda Rp800 Juta,0.34,0.42000000000000004,Positive
262,Gerbang Tol Karang Tengah Ditiadakan Hari Ini,0.34,0.42000000000000004,Positive
263,Iwapi Gelar Workshop Peningkatan Daya Saing Jasa Konstruksi,0.34,0.42000000000000004,Positive
264,"Sambut Musim Mudik, Pemerintah Antisipasi Kejadian Brexit",0.34,0.42000000000000004,Positive
265,"Kasus Suap PUPR, Terdakwa Amran Akui Ada Pemberian Uang",0.34,0.42000000000000004,Positive
266,Pemerintah Siap Bantu Uang Muka KPR Subsidi,0.34,0.42000000000000004,Positive
267,Gaji di Bawah Rp4 Juta Bisa Cicil Rumah Rp800 Ribu/Bulan,0.34,0.42000000000000004,Positive
268,"Pangkas Kesenjangan, Menteri PUPR Dukung KPR Mikro",0.34,0.42000000000000004,Positive
269,"Perkuat Basis Data, Kementerian PUPR Lakukan Survei Perumahan",0.34,0.42000000000000004,Positive
270,Pemkab Bekasi Kejar Perbaikan Jalan Sepanjang 200 Km,0.34,0.42000000000000004,Positive
271,Kementerian PUPR Teken Lelang Dini Proyek Infrastruktur Rp11 T,0.34,0.42000000000000004,Positive
272,Strategi Kementerian PUPR Tingkatkan Ketahanan Pangan dan Energi,0.34,0.42000000000000004,Positive
273,Pemerintah Sebut Investasi Terpusat di Jawa Tak Sehat,0.34,0.42000000000000004,Positive
274,Program Satu Juta Rumah Diminati Kamboja,0.34,0.42000000000000004,Positive
275,Pengembangan Kota Baru Terpadu Maja Jadi Prioritas Jokowi-JK,0.34,0.42000000000000004,Positive
276,Program Satu Juta Rumah Capai 805.169 Unit hingga Akhir 2016,0.34,0.42000000000000004,Positive
277,Mendikbud Desak Pembangunan Sekolah di Aceh Segera Dituntaskan,0.34,0.42000000000000004,Positive
278,Tersangka Pemberi dan Penerima Suap Proyek PUPR Akan Bertambah,0.34,0.42000000000000004,Positive
279,Ini Jalur Alternatif Hindari Retakan Jembatan Cisomang,0.34,0.42000000000000004,Positive
280,Menteri Basuki Tegaskan Jembatan Cisomang Sedang Diperbaiki,0.34,0.42000000000000004,Positive
281,Truk Dilarang Lewati Jembatan Cisomang Tol Purbaleunyi,0.34,0.42000000000000004,Positive
282,Jembatan Cisomang Tol Purbaleunyi Bergeser 53 Cm,0.34,0.42000000000000004,Positive
283,BPJT Antisipasi Dampak Pembangunan Tol Jakarta-Cikampek II,0.34,0.42000000000000004,Positive
284,"Normalisasi Situ, Pemkot Depok Berharap Kucuran Dana dari Kementerian PUPR",0.34,0.42000000000000004,Positive
285,Menteri PUPR Siap Bangun 43 Masjid yang Roboh di Aceh,0.34,0.42000000000000004,Positive
286,Pemerintah Janji Bangun Kembali Masjid dan Sekolah di Aceh,0.34,0.42000000000000004,Positive
287,Komisaris PT CP Ditetapkan Jadi Tersangka Suap di Kementerian PUPR,0.34,0.42000000000000004,Positive
288,Enam Ruas Tol Trans Jawa dan Sumatra Mulai Beroperasi 2017,0.34,0.42000000000000004,Positive
289,Menteri Basuki Tancap Gas Bangun Dua Ruas Tol,0.34,0.42000000000000004,Positive
290,"Tinjau Renovasi GBK, Jokowi Jajal Bangku Stadion",0.34,0.42000000000000004,Positive
291,Menteri PUPR Basuki Hadimuldjono Soroti Penggusuran Lahan,0.34,0.42000000000000004,Positive
292,Kementerian PUPR Diminta Turun Tangan Atasi Penggusuran Lahan,0.34,0.42000000000000004,Positive
293,Pilar Penyangga Jembatan Bailey Ciputrapinggan Ambruk,0.34,0.42000000000000004,Positive
294,Kementerian PUPR Fokus Geber Kualitas SDM demi Infrastruktur,0.34,0.42000000000000004,Positive
295,Jasa Marga dan Waskita Siap Lepas Proyek ke Swasta,0.34,0.42000000000000004,Positive
296,Kementerian PUPR Dapat Dana Infrastruktur Terbesar di APBN 2017,0.34,0.42000000000000004,Positive
297,"Garap Bisnis Properti, Menteri PUPR Kirim Pesan untuk Astra",0.34,0.42000000000000004,Positive
298,"Tabungan Perumahan di Singapura Sejak 1950, Indonesia Baru 2016",0.34,0.42000000000000004,Positive
299,"Bangun Rumah TNI/Polri, Pemerintah Siapkan Anggaran Rp390 M",0.34,0.42000000000000004,Positive
300,Kementerian PUPR Pasang Jembatan Sementara di Kota Banjar,0.34,0.42000000000000004,Positive
301,KPK Panggil 4 Saksi untuk Kasus di Kementerian PUPR,0.34,0.42000000000000004,Positive
302,"Kasus di Kementerian PUPR, KPK Panggil Wakil Ketua Komisi V DPR",0.34,0.42000000000000004,Positive
303,KPK Periksa Politikus Hanura Soal Suap Proyek di Kementerian PUPR,0.34,0.42000000000000004,Positive
304,"Atasi Kemacetan, Kementerian PUPR Bangun Lima Flyover di Brebes",0.34,0.42000000000000004,Positive
305,"Libur Lebaran Idul Adha, Pemerintah Akan Rekayasa Lalu Lintas",0.34,0.42000000000000004,Positive
306,"Usai Diperiksa Enam Jam, Amran H Mustary Resmi Ditahan KPK",0.34,0.42000000000000004,Positive
307,Kementerian PUPR Dukung Holding BUMN Perumahan,0.34,0.42000000000000004,Positive
308,Kementerian PUPR-Perumnas Canangkan Rusunami Bekasi Rp250 Miliar,0.34,0.42000000000000004,Positive
309,Kementerian PUPR Prediksi Pemangkasan Anggarannya Rp2 Triliun,0.34,0.42000000000000004,Positive
310,Kementerian PUPR Imbau Pemda Siapkan Perda Rusunawa,0.34,0.42000000000000004,Positive
311,"Sidang Tipikor, Saksi Ungkap Pengusul Program Aspirasi",0.34,0.42000000000000004,Positive
312,Pengusaha Ngarep Sri Mulyani Tak Pangkas Anggaran Infrastruktur,0.34,0.42000000000000004,Positive
313,Pengacara Damayanti Ragukan Keterangan Pimpinan Komisi V DPR,0.34,0.42000000000000004,Positive
314,3 Institusi Ini Dianggap Bertanggung Jawab Atas Tewasnya Belasan Pemudik,0.34,0.42000000000000004,Positive
315,"Anggaran Berubah, Ditjen Penyediaan Perumahan Pangkas Belanja Rp355,3 M",0.34,0.42000000000000004,Positive
316,Kementerian PUPR Bakal Lelang Tol Salatiga-Solo ke Swasta,0.34,0.42000000000000004,Positive
317,"Capai Target 20 Juta Turis, Kementerian PUPR Siapkan Lima Langkah",0.34,0.42000000000000004,Positive
318,"Kementerian PUPR Alokasikan Rp1,4 Triliun Bangun Rumah Khusus",0.34,0.42000000000000004,Positive
319,"Kasus Suap Kementerian PUPR, KPK Panggil Anak Buah Menteri Basuki",0.34,0.42000000000000004,Positive
320,"Bangun Daerah Perbatasan, Kementerian PUPR Susun WPS",0.34,0.42000000000000004,Positive
321,Kementerian PUPR Verifikasi Dana Khusus Infrastruktur,0.34,0.42000000000000004,Positive
322,KPK Periksa Pejabat BPJN Malut Terkait Kasus di Kementerian PUPR,0.34,0.42000000000000004,Positive
323,Tiga Jurus Kementerian PUPR untuk Daerah Perbatasan,0.34,0.42000000000000004,Positive
324,Kementerian PUPR Bangun Infrastruktur Pemukiman di Perbatasan,0.34,0.42000000000000004,Positive
325,KPK Periksa Sekjen DPR Soal Kasus Proyek Jalan Kementerian PUPR,0.34,0.42000000000000004,Positive
326,"Ogah Digusur, Warga Bukit Duri Gugat Pemprov DKI Jakarta",0.34,0.42000000000000004,Positive
327,"Kasus PUPR, Politisi PAN Jalani Pemeriksaan di KPK",0.34,0.42000000000000004,Positive
328,"Berkas Sudah P21, Damayanti Cs Segera Jalani Persidangan",0.34,0.42000000000000004,Positive
329,Kementerian PUPR Berencana Bangun Jembatan Apung Pertama di Indonesia,0.34,0.42000000000000004,Positive
330,Wakil Wali Kota Ambon Bantah Terima Rp300 Juta,0.34,0.42000000000000004,Positive
331,KPK Akui Kasus di Kementerian PUPR Libatkan Banyak Pihak,0.34,0.42000000000000004,Positive
332,Wakil Wali Kota Ambon Diperiksa KPK Soal Kasus Suap Proyek PUPR,0.34,0.42000000000000004,Positive
333,KPK Periksa Waketum PAN Terkait Kasus Suap Proyek PUPR,0.34,0.42000000000000004,Positive
334,KPK Usut Peran Ketua DPRD Maluku di Kasus Suap Proyek PUPR,0.34,0.42000000000000004,Positive
335,KPK Cegah 2 Tersangka Kasus Kementerian PUPR ke Luar Negeri,0.34,0.42000000000000004,Positive
336,PAN Minta Kasus Kementerian PUPR Tak Berhenti di Taufan Tiro,0.34,0.42000000000000004,Positive
337,Ketua Komisi V DPR Bantu KPK Ungkap Dugaan Suap di Kementerian PUPR,0.34,0.42000000000000004,Positive
338,"Usut Kasus Damayanti, KPK Periksa Anggota DPRD Kota Bekasi",0.34,0.42000000000000004,Positive
339,"Dipanggil KPK, Politikus Golkar Ini Diperiksa Soal Kasus Damayanti",0.34,0.42000000000000004,Positive
340,KPK Tetapkan 2 Tersangka Baru Kasus Proyek Jalan Kementerian PUPR,0.34,0.42000000000000004,Positive
341,"Kepada Hakim, Dessy Malu-malu Akui Sering Temani Pengusaha Aseng",0.34,0.42000000000000004,Positive
342,KPK Buka Penyelidikan Baru Kasus Dugaan Suap di Kementerian PUPR,0.34,0.42000000000000004,Positive
343,Kementerian PUPR Gunakan Konstruksi Dalam Negeri,0.34,0.42000000000000004,Positive
344,"Diperiksa KPK Enam Jam, Menterinya Jokowi Irit Bicara",0.34,0.42000000000000004,Positive
345,"Menteri PUPR Datangi KPK, Diperiksa sebagai Saksi Damayanti",0.34,0.42000000000000004,Positive
346,KPK Periksa Empat Saksi Terkait Kasus di Kementerian PUPR,0.34,0.42000000000000004,Positive
347,KPK Sebut Tiga Orang Ini Berpotensi Jadi Tersangka Suap PUPR,0.34,0.42000000000000004,Positive
348,KPK Kembali Periksa Damayanti,0.34,0.42000000000000004,Positive
349,Waketum PAN Kaget Ditanya Soal Tersangka Kasus Suap Proyek PUPR,0.34,0.42000000000000004,Positive
350,"Usut Suap Proyek di Kementerian PUPR, KPK Periksa Tiga Anggota DPR",0.34,0.42000000000000004,Positive
351,"Usut Kasus Damayanti, KPK Geledah Ruangan di Kementerian PUPR",0.34,0.42000000000000004,Positive
352,KPK Incar 9 Anggota Komisi V DPR di Kasus Suap PUPR,0.34,0.42000000000000004,Positive
353,KPK Bidik Dugaan Korupsi Pengadaan di Kementerian PUPR,0.34,0.42000000000000004,Positive
354,"Usut Kasus Damayanti, KPK Panggil Dirjen Bina Marga",0.34,0.42000000000000004,Positive
355,"Proyek Hambalang, Presiden Tunggu Kajian Menteri PUPR dan BPKP",0.34,0.42000000000000004,Positive
356,"Kasus Dugaan Suap di Kementerian PUPR, KPK Periksa Sekjen DPR",0.34,0.42000000000000004,Positive
357,Pos Lintas Batas Negara Digenjot Rampung Akhir 2016,0.34,0.42000000000000004,Positive
358,KPK Kembali Periksa Dirut PT Windu Tunggal Utama,0.34,0.42000000000000004,Positive
359,KPK Tetapkan Tersangka Baru di Kasus Kementerian PUPR,0.34,0.42000000000000004,Positive
360,Tarif Tol Jembatan Suramadu Turun 50% Hari Ini,0.34,0.42000000000000004,Positive
361,Kementerian PUPR Ungkap Besaran Pungutan Tapera Belum Diputuskan,0.34,0.42000000000000004,Positive
362,Kementerian PUPR Genjot Program Bedah Rumah,0.34,0.42000000000000004,Positive
363,Ahok Desak Kementerian PUPR Jawab Surat Soal 6 Ruas Tol,0.34,0.42000000000000004,Positive
364,KPK Periksa Saksi Kunci Kasus Suap di Kementerian PUPR,0.34,0.42000000000000004,Positive
365,"Kasus Damayanti, KPK Kerucutkan Oknum Kementerian PUPR & Komisi V",0.34,0.42000000000000004,Positive
366,Dua Politikus PKB Diperiksa KPK Kasus Suap di Kementerian PUPR,0.34,0.42000000000000004,Positive
367,"Dalami Kasus Suap di Kementerian PUPR, KPK Periksa Politikus PKB",0.34,0.42000000000000004,Positive
368,KPK Telusuri Pengadaan Jalan Sulawesi Barat dan Semarang,0.34,0.42000000000000004,Positive
369,Ahok: Menteri PUPR Belum Jawab Pembatalan 6 Ruas Tol,0.34,0.42000000000000004,Positive
370,KPK Didesak Tuntaskan Kasus di Kementerian PUPR,0.34,0.42000000000000004,Positive
371,Kementerian PUPR Siap Bangun 65 Bendungan demi Kedaulatan Pangan,0.34,0.42000000000000004,Positive
372,KPK Panggil Pejabat Kementerian PUPR Terkait Kasus Damayanti,0.34,0.42000000000000004,Positive
373,"Kementerian PUPR Serap Rp1,1 T Perbaiki 82.245 Unit Rumah",0.34,0.42000000000000004,Positive
374,"Soal Permohonan Justice Collaborator Damayanti, Ini Kata LPSK",0.34,0.42000000000000004,Positive
375,"Usai Ditangkap, KPK Tetapkan Anggota DPR dari PDIP Tersangka",0.34,0.42000000000000004,Positive
376,Pemerintah Integrasikan Jalur Tol,0.34,0.42000000000000004,Positive
377,Jokowi Desak Proyek Infrastruktur Digarap Kontraktor Lokal,0.34,0.42000000000000004,Positive
378,Ini Rincian Kontrak Proyek Kementerian PUPR di Awal Tahun,0.34,0.42000000000000004,Positive
379,"Kementerian PUPR Teken Kontrak Proyek Rp8,81 Triliun",0.34,0.42000000000000004,Positive
380,Kementerian PUPR Limpahkan Infrastruktur Listrik ke PLN,0.34,0.42000000000000004,Positive
381,Tender Dua Bendungan di Sumatera dan Sulawesi Molor 2016,0.34,0.42000000000000004,Positive
382,Menteri PUPR Optimistis Mampu Serap 6% Anggaran Sejak Awal 2016,0.34,0.42000000000000004,Positive
383,Waduk Logung Ditarget Rampung Lebih Cepat Desember 2017,0.34,0.42000000000000004,Positive
384,Pemerintah Pangkas Izin Pembangunan Perumahan,0.34,0.42000000000000004,Positive
385,Bali Minta Pemerintah Bedah 3.000 Rumah,0.34,0.42000000000000004,Positive
386,Kementerian PUPR Gaet Generasi Muda Gelar APUF-Y,0.34,0.42000000000000004,Positive
387,Kementerian PUPR Panitia Event Internasional soal Perkotaan,0.34,0.42000000000000004,Positive
388,Perizinan yang Hambat Pembangunan Rumah Bakal Dipangkas,0.34,0.42000000000000004,Positive
389,Jembatan Musi IV Lebih Cepat Selesai,0.34,0.42000000000000004,Positive
390,Izin Perumahan Dipangkas,0.34,0.42000000000000004,Positive
391,"Kementerian PUPR Sudah Serap Anggaran Rp39,7 Triliun",0.34,0.42000000000000004,Positive
392,Kementerian PUPR Klaim Paket Lelang Fisik Sudah Kontrak 100%,0.34,0.42000000000000004,Positive
393,WIKA Rampungkan Pembangunan Waduk Jatigede,0.34,0.42000000000000004,Positive
394,Menteri Basuki Resmikan Penggenangan Waduk Jatigede,0.34,0.42000000000000004,Positive
395,"Direktorat Bina Marga Lelang Paket Rp3,7 T",0.34,0.42000000000000004,Positive
396,"Kementerian PUPR Buka Tender Lebih Awal Rp3,7 Triliun",0.34,0.42000000000000004,Positive
397,Kementerian PU: Belum Ada Pembahasan Gedung Baru DPR,0.34,0.42000000000000004,Positive
398,Pelaku Ekonomi Datangi Kementerian PUPR Tanya Anggaran,0.34,0.42000000000000004,Positive
399,Pemerintah Gelar Lelang Proyek Jalan dan Jembatan,0.34,0.42000000000000004,Positive
400,Kementerian PUPR Klaim Bangun 472.495 Unit Rumah,0.34,0.42000000000000004,Positive
401,Pembangunan Sejuta Rumah Terealisasi 472.495 Unit,0.34,0.42000000000000004,Positive
402,"Diguyur Rp313 T, Menteri PURR Bangun Waduk dan Sejuta Rumah",0.34,0.42000000000000004,Positive
403,Pemerintah Tawarkan Kerja Sama ke Korea,0.34,0.42000000000000004,Positive
404,Kementerian PUPR Bentuk Komisi Irigasi,0.34,0.42000000000000004,Positive
405,"Atasi Kekeringan, Kementerian PUPR Bentuk Komisi Irigasi",0.34,0.42000000000000004,Positive
406,Empat Wilayah Pengembangan Kalimantan Ditetapkan,0.34,0.42000000000000004,Positive
407,Target 1 Juta Rumah Optimistis Tercapai,0.34,0.42000000000000004,Positive
408,Pemerintah Akan Bangun 44 Ribu Rumah di Sentul,0.34,0.42000000000000004,Positive
409,Realisasi Program Sejuta Rumah Baru 50%,0.34,0.42000000000000004,Positive
410,Pemerintah: Persiapan Infrastruktur Mudik Sudah Maksimal,0.34,0.42000000000000004,Positive
411,Jasa Marga Ajukan Surat Resmi Tol Jakarta-Cikampek II,0.34,0.42000000000000004,Positive
412,Pemerintah Siap Bangun Irigasi Sejuta Hektare,0.34,0.42000000000000004,Positive
413,Tol Cipali dan Pengendalian Arus Mudik,0.34,0.42000000000000004,Positive
414,Pembangunan Tol Jakarta-Cikampek II Dipertimbangkan,0.34,0.42000000000000004,Positive
415,Jalan Rusak Masih Hantui Jalur Mudik,0.34,0.42000000000000004,Positive
416,Kementerian PUPR Bangun Kota Pusaka,0.34,0.42000000000000004,Positive
417,Jokowi Resmikan Jalan Tol Terpanjang di Indonesia,0.34,0.42000000000000004,Positive
418,Kementerian PUPR Usulkan APBN 2016 Rp126 Triliun,0.34,0.42000000000000004,Positive
419,Kementerian PUPR Jaga Kota dari Pertumbuhan Ekonomi,0.34,0.42000000000000004,Positive
